Tauragė d. mun.;2013;437;225;212
Tauragė d. mun.;2014;448;223;225
Tauragė d. mun.;2015;479;230;249
Tauragė d. mun.;2016;437;222;215
Tauragė d. mun.;2017;410;218;192
Telšiai county;1994;2613;;
Telšiai county;1995;2482;;
Telšiai county;1996;2283;;
Telšiai county;1997;2212;;
Telšiai county;1998;2241;;
Telšiai county;1999;2157;;
Telšiai county;2000;2017;1049;968
Telšiai county;2001;1775;917;858
Telšiai county;2002;1678;883;795
Telšiai county;2003;1729;907;822
Telšiai county;2004;1734;876;858
Telšiai county;2005;1624;836;788
Telšiai county;2006;1657;801;856
Telšiai county;2007;1628;832;796
Telšiai county;2008;1745;934;811
Telšiai county;2009;1573;793;780
Telšiai county;2010;1506;803;703
Telšiai county;2011;1580;803;777
Telšiai county;2012;1603;806;797
Telšiai county;2013;1535;778;757
Telšiai county;2014;1447;729;718
Telšiai county;2015;1558;791;767
Telšiai county;2016;1460;705;755
Telšiai county;2017;1332;683;649
Mažeikiai d. mun.;1994;945;;
Mažeikiai d. mun.;1995;957;;
Mažeikiai d. mun.;1996;861;;
Mažeikiai d. mun.;1997;832;;
Mažeikiai d. mun.;1998;840;;
Mažeikiai d. mun.;1999;848;;
Mažeikiai d. mun.;2000;791;399;392
Mažeikiai d. mun.;2001;681;346;335
Mažeikiai d. mun.;2002;652;342;310
Mažeikiai d. mun.;2003;640;329;311
Mažeikiai d. mun.;2004;659;327;332
Mažeikiai d. mun.;2005;618;332;286
Mažeikiai d. mun.;2006;616;285;331
Mažeikiai d. mun.;2007;639;314;325
Mažeikiai d. mun.;2008;690;387;303
Mažeikiai d. mun.;2009;629;331;298
Mažeikiai d. mun.;2010;614;324;290
Mažeikiai d. mun.;2011;657;342;315
Mažeikiai d. mun.;2012;651;331;320
Mažeikiai d. mun.;2013;600;309;291
Mažeikiai d. mun.;2014;572;284;288
Mažeikiai d. mun.;2015;624;303;321
Mažeikiai d. mun.;2016;575;292;283
Mažeikiai d. mun.;2017;512;263;249
Plungė d. mun.;1994;670;;
Plungė d. mun.;1995;599;;
Plungė d. mun.;1996;580;;
Plungė d. mun.;1997;575;;
Plungė d. mun.;1998;582;;
Plungė d. mun.;1999;545;;
Plungė d. mun.;2000;461;254;207
Plungė d. mun.;2001;416;218;198
Plungė d. mun.;2002;394;205;189
Plungė d. mun.;2003;425;235;190
Plungė d. mun.;2004;435;233;202
Plungė d. mun.;2005;384;196;188
Plungė d. mun.;2006;406;193;213
Plungė d. mun.;2007;430;211;219
Plungė d. mun.;2008;430;228;202
Plungė d. mun.;2009;392;208;184
Plungė d. mun.;2010;381;199;182
Plungė d. mun.;2011;371;180;191
Plungė d. mun.;2012;388;207;181
Plungė d. mun.;2013;370;182;188
Plungė d. mun.;2014;338;166;172
Plungė d. mun.;2015;400;207;193
Plungė d. mun.;2016;386;181;205
Plungė d. mun.;2017;353;169;184
Rietavas mun.;1994;162;;
Rietavas mun.;1995;140;;
Rietavas mun.;1996;121;;
Rietavas mun.;1997;138;;
Rietavas mun.;1998;126;;
Rietavas mun.;1999;118;;
Rietavas mun.;2000;124;56;68
Rietavas mun.;2001;103;54;49
Rietavas mun.;2002;104;55;49
Rietavas mun.;2003;122;61;61
Rietavas mun.;2004;105;58;47
Rietavas mun.;2005;89;44;45
Rietavas mun.;2006;116;60;56
Rietavas mun.;2007;107;55;52
Rietavas mun.;2008;105;58;47
Rietavas mun.;2009;85;40;45
Rietavas mun.;2010;74;38;36
Rietavas mun.;2011;92;51;41
Rietavas mun.;2012;104;52;52
Rietavas mun.;2013;96;49;47
Rietavas mun.;2014;77;41;36
Rietavas mun.;2015;88;47;41
Rietavas mun.;2016;79;39;40
Rietavas mun.;2017;84;49;35
Telšiai d. mun.;1994;836;;
Telšiai d. mun.;1995;786;;
Telšiai d. mun.;1996;721;;
Telšiai d. mun.;1997;667;;
Telšiai d. mun.;1998;693;;
Telšiai d. mun.;1999;646;;
Telšiai d. mun.;2000;641;340;301
Telšiai d. mun.;2001;575;299;276
Telšiai d. mun.;2002;528;281;247
Telšiai d. mun.;2003;542;282;260
Telšiai d. mun.;2004;535;258;277
Telšiai d. mun.;2005;533;264;269
Telšiai d. mun.;2006;519;263;256
Telšiai d. mun.;2007;452;252;200
Telšiai d. mun.;2008;520;261;259
Telšiai d. mun.;2009;467;214;253
Telšiai d. mun.;2010;437;242;195
Telšiai d. mun.;2011;460;230;230
Telšiai d. mun.;2012;460;216;244
Telšiai d. mun.;2013;469;238;231
Telšiai d. mun.;2014;460;238;222
Telšiai d. mun.;2015;446;234;212
Telšiai d. mun.;2016;420;193;227
Telšiai d. mun.;2017;383;202;181
Utena county;1994;2037;;
Utena county;1995;1996;;
Utena county;1996;1853;;
Utena county;1997;1789;;
Utena county;1998;1719;;
Utena county;1999;1776;;
Utena county;2000;1648;878;770
Utena county;2001;1499;781;718
Utena county;2002;1305;635;670
Utena county;2003;1334;711;623
Utena county;2004;1344;696;648
Utena county;2005;1331;673;658
Utena county;2006;1306;671;635
Utena county;2007;1236;650;586
Utena county;2008;1346;693;653
Utena county;2009;1280;653;627
Utena county;2010;1188;600;588
Utena county;2011;1137;597;540
Utena county;2012;1161;598;563
Utena county;2013;1120;567;553
Utena county;2014;1152;623;529
Utena county;2015;1135;576;559
Utena county;2016;1091;582;509
Utena county;2017;985;512;473
Anykščiai d. mun.;1994;388;;
Anykščiai d. mun.;1995;365;;
Anykščiai d. mun.;1996;355;;
Anykščiai d. mun.;1997;352;;
Anykščiai d. mun.;1998;347;;
Anykščiai d. mun.;1999;358;;
Anykščiai d. mun.;2000;336;171;165
Anykščiai d. mun.;2001;272;147;125
Anykščiai d. mun.;2002;239;109;130
Anykščiai d. mun.;2003;252;123;129
Anykščiai d. mun.;2004;287;156;131
Anykščiai d. mun.;2005;253;117;136
Anykščiai d. mun.;2006;217;118;99
Anykščiai d. mun.;2007;195;104;91
Anykščiai d. mun.;2008;239;119;120
Anykščiai d. mun.;2009;172;90;82
Anykščiai d. mun.;2010;202;106;96
Anykščiai d. mun.;2011;177;92;85
Anykščiai d. mun.;2012;184;103;81
Anykščiai d. mun.;2013;213;113;100
Anykščiai d. mun.;2014;210;118;92
Anykščiai d. mun.;2015;189;102;87
Anykščiai d. mun.;2016;201;116;85
Anykščiai d. mun.;2017;168;87;81
Ignalina d. mun.;1994;236;;
Ignalina d. mun.;1995;275;;
Ignalina d. mun.;1996;185;;
Ignalina d. mun.;1997;206;;
Ignalina d. mun.;1998;221;;
Ignalina d. mun.;1999;206;;
Ignalina d. mun.;2000;208;111;97
Ignalina d. mun.;2001;173;87;86
Ignalina d. mun.;2002;179;93;86
Ignalina d. mun.;2003;166;99;67
Ignalina d. mun.;2004;163;93;70
Ignalina d. mun.;2005;159;80;79
Ignalina d. mun.;2006;139;65;74
Ignalina d. mun.;2007;124;66;58
Ignalina d. mun.;2008;161;75;86
Ignalina d. mun.;2009;138;74;64
Ignalina d. mun.;2010;132;69;63
Ignalina d. mun.;2011;129;62;67
Ignalina d. mun.;2012;127;61;66
Ignalina d. mun.;2013;133;67;66
Ignalina d. mun.;2014;112;64;48
Ignalina d. mun.;2015;130;71;59
Ignalina d. mun.;2016;111;71;40
Ignalina d. mun.;2017;108;55;53
Molėtai d. mun.;1994;318;;
Molėtai d. mun.;1995;274;;
Molėtai d. mun.;1996;290;;
Molėtai d. mun.;1997;263;;
Molėtai d. mun.;1998;255;;
Molėtai d. mun.;1999;254;;
Molėtai d. mun.;2000;237;127;110
Molėtai d. mun.;2001;223;117;106
Molėtai d. mun.;2002;195;85;110
Molėtai d. mun.;2003;173;91;82
Molėtai d. mun.;2004;192;86;106
Molėtai d. mun.;2005;197;104;93
Molėtai d. mun.;2006;173;88;85
Molėtai d. mun.;2007;159;87;72
Molėtai d. mun.;2008;158;85;73
Molėtai d. mun.;2009;179;84;95
Molėtai d. mun.;2010;180;91;89
Molėtai d. mun.;2011;166;84;82
Molėtai d. mun.;2012;140;70;70
Molėtai d. mun.;2013;134;57;77
Molėtai d. mun.;2014;143;74;69
Molėtai d. mun.;2015;160;80;80
Molėtai d. mun.;2016;129;69;60
Molėtai d. mun.;2017;126;71;55
Utena d. mun.;1994;558;;
Utena d. mun.;1995;563;;
Utena d. mun.;1996;509;;
Utena d. mun.;1997;509;;
Utena d. mun.;1998;458;;
Utena d. mun.;1999;494;;
Utena d. mun.;2000;409;213;196
Utena d. mun.;2001;397;195;202
Utena d. mun.;2002;328;166;162
Utena d. mun.;2003;354;187;167
Utena d. mun.;2004;329;166;163
Utena d. mun.;2005;325;163;162
Utena d. mun.;2006;360;183;177
Utena d. mun.;2007;375;187;188
Utena d. mun.;2008;385;198;187
Utena d. mun.;2009;375;195;180
Utena d. mun.;2010;322;163;159
Utena d. mun.;2011;319;173;146
Utena d. mun.;2012;323;156;167
Utena d. mun.;2013;308;168;140
Utena d. mun.;2014;297;163;134
Utena d. mun.;2015;322;169;153
Utena d. mun.;2016;320;159;161
Utena d. mun.;2017;281;156;125
Visaginas mun.;1994;288;;
Visaginas mun.;1995;289;;
Visaginas mun.;1996;283;;
Visaginas mun.;1997;236;;
Visaginas mun.;1998;215;;
Visaginas mun.;1999;242;;
Visaginas mun.;2000;221;131;90
Visaginas mun.;2001;232;137;95
Visaginas mun.;2002;177;83;94
Visaginas mun.;2003;214;118;96
Visaginas mun.;2004;211;108;103
Visaginas mun.;2005;216;118;98
Visaginas mun.;2006;237;120;117
Visaginas mun.;2007;237;138;99
Visaginas mun.;2008;242;128;114
Visaginas mun.;2009;249;121;128
Visaginas mun.;2010;209;102;107
Visaginas mun.;2011;201;97;104
Visaginas mun.;2012;215;115;100
Visaginas mun.;2013;200;99;101
Visaginas mun.;2014;239;136;103
Visaginas mun.;2015;214;94;120
Visaginas mun.;2016;185;94;91
Visaginas mun.;2017;180;84;96
Zarasai d. mun.;1994;249;;
Zarasai d. mun.;1995;230;;
Zarasai d. mun.;1996;231;;
Zarasai d. mun.;1997;223;;
Zarasai d. mun.;1998;223;;
Zarasai d. mun.;1999;222;;
Zarasai d. mun.;2000;237;125;112
Zarasai d. mun.;2001;202;98;104
Zarasai d. mun.;2002;187;99;88
Zarasai d. mun.;2003;175;93;82
Zarasai d. mun.;2004;162;87;75
Zarasai d. mun.;2005;181;91;90
Zarasai d. mun.;2006;180;97;83
Zarasai d. mun.;2007;146;68;78
Zarasai d. mun.;2008;161;88;73
Zarasai d. mun.;2009;167;89;78
Zarasai d. mun.;2010;143;69;74
Zarasai d. mun.;2011;145;89;56
Zarasai d. mun.;2012;172;93;79
Zarasai d. mun.;2013;132;63;69
Zarasai d. mun.;2014;151;68;83
Zarasai d. mun.;2015;120;60;60
Zarasai d. mun.;2016;145;73;72
Zarasai d. mun.;2017;122;59;63
